Time,DeviceAddress,GatewayNode,FrequencyHz,SF,BW,RSSI,SNR,Distance
380555,6c000810,203,868100000,12,125000,-123.973,-10.4468,3724.75
380555,6c000810,201,868100000,12,125000,-126.067,-10.4468,4234.43
380555,6c000810,200,868100000,12,125000,-132.57,-10.4468,6305.74
380555,6c000810,202,868100000,12,125000,-140.477,-10.4468,10233.8
380562,6c0007ba,202,868300000,9,125000,-128.362,-11.3307,3814.38
380570,6c000810,203,868100000,12,125000,-123.973,-7.97359,3724.75
380570,6c000810,201,868100000,12,125000,-126.067,-7.97359,4234.43
380570,6c000810,200,868100000,12,125000,-132.57,-7.97359,6305.74
380570,6c000810,202,868100000,12,125000,-140.477,-7.97359,10233.8
380618,6c00078e,200,868300000,7,125000,-93.5148,23.5161,451.492
380625,6c000810,203,868100000,12,125000,-123.973,-10.1195,3724.75
380625,6c000810,201,868100000,12,125000,-126.067,-10.1195,4234.43
380625,6c000810,200,868100000,12,125000,-132.57,-10.1195,6305.74
380625,6c000810,202,868100000,12,125000,-140.477,-10.1195,10233.8
380631,6c000778,200,868100000,12,125000,-137.131,-14.9744,6525.92
380631,6c000810,203,868100000,12,125000,-123.973,-8.70899,3724.75
380631,6c000810,201,868100000,12,125000,-126.067,-8.70896,4234.43
380631,6c000810,200,868100000,12,125000,-132.57,-8.70953,6305.74
380631,6c000810,202,868100000,12,125000,-140.477,-8.70917,10233.8
380658,6c000810,203,868100000,12,125000,-123.973,-9.61127,3724.75
380658,6c000810,201,868100000,12,125000,-126.067,-9.61124,4234.43
380658,6c000810,200,868100000,12,125000,-132.57,-9.61187,6305.74
380658,6c000810,202,868100000,12,125000,-140.477,-9.61147,10233.8
380673,6c0007d4,200,868100000,7,125000,-128.446,-5.87622,3834.23
380683,6c000810,203,868100000,12,125000,-123.973,-9.65611,3724.75
380683,6c000810,201,868100000,12,125000,-126.067,-9.65611,4234.43
380683,6c000810,200,868100000,12,125000,-132.57,-9.65611,6305.74
380683,6c000810,202,868100000,12,125000,-140.477,-9.65611,10233.8
380689,6c000783,201,868100000,7,125000,-120.187,-3.66232,2312.2
380692,6c0007b2,202,868300000,11,125000,-133.826,-16.7948,5330.25
380721,6c0007ae,201,868500000,10,125000,-131.976,-14.9447,4759.3
380737,6c0007a2,203,868500000,7,125000,-111.356,5.67519,1346.3
380737,6c00080d,200,868100000,12,125000,-141.823,-19.2531,8698.52
380754,6c0007a6,201,868300000,10,125000,-130.543,-13.5119,4359.5
380760,6c0007b4,201,868100000,7,125000,-113.761,2.30697,1559.91
380768,6c000767,202,868500000,10,125000,-130.841,-13.81,4439.8
380770,6c0007cb,202,868500000,7,125000,-120.558,-3.52725,2365.3
380784,6c00076d,201,868300000,7,125000,-96.9262,53.3862,556.389
380789,6c0007f5,203,868500000,11,125000,-133.819,-16.7883,5328.14
380799,6c000810,203,868100000,12,125000,-123.973,-8.69387,3724.75
380799,6c000810,201,868100000,12,125000,-126.067,-8.69386,4234.43
380799,6c000810,200,868100000,12,125000,-132.57,-8.6944,6305.74
380799,6c000810,202,868100000,12,125000,-140.477,-8.69435,10233.8
380807,6c0007c7,202,868100000,7,125000,-123.122,7.35526,2767.44
380819,6c0007de,200,868100000,12,125000,-139.09,-16.52,7357.98
380846,6c00079b,202,868300000,9,125000,-128.844,-11.813,3928.75
381018,6c000810,203,868100000,12,125000,-123.973,-9.88765,3724.75
381018,6c000810,201,868100000,12,125000,-126.067,-9.88763,4234.43
381018,6c000810,200,868100000,12,125000,-132.57,-9.88855,6305.74
381018,6c000810,202,868100000,12,125000,-140.477,-9.88871,10233.8
381033,6c0007d5,202,868100000,8,125000,-125.639,4.42425,3228.66
381039,6c000759,203,868500000,7,125000,-117.282,-0.251067,1935.33
381116,6c000810,203,868100000,12,125000,-123.973,-9.91515,3724.75
381116,6c000810,201,868100000,12,125000,-126.067,-9.91523,4234.43
381116,6c000810,200,868100000,12,125000,-132.57,-9.91645,6305.74
381116,6c000810,202,868100000,12,125000,-140.477,-9.92059,10233.8
381122,6c000752,202,868500000,12,125000,-142.097,10.1884,8845.84
381123,6c000793,203,868500000,12,125000,-135.662,22.8201,5964.57
381123,6c000793,201,868500000,12,125000,-136.155,19.9508,6147.63
381123,6c000793,200,868500000,12,125000,-139.167,20.321,7392.65
381133,6c0007eb,202,868100000,12,125000,-136.089,-6.0251,6122.53
381135,6c0007e9,203,868500000,7,125000,-109.774,7.25678,1222.02
381135,6c0007e9,200,868500000,7,125000,-120.439,-3.408,2348.09
381149,6c000810,203,868100000,12,125000,-123.973,-10.156,3724.75
381149,6c000810,201,868100000,12,125000,-126.067,-10.1562,4234.43
381149,6c000810,200,868100000,12,125000,-132.57,-10.1566,6305.74
381149,6c000810,202,868100000,12,125000,-140.477,-10.1696,10233.8
381152,6c0007e0,203,868500000,11,125000,-133.507,-16.4761,5227.23
381161,6c0007b0,202,868300000,7,125000,-119.228,-2.19746,2180.32
381226,6c000808,201,868100000,7,125000,-115.299,0.354158,1714.06
381248,6c00079f,200,868100000,12,125000,-141.701,-19.5451,8633.85
381296,6c000810,203,868100000,12,125000,-123.973,-10.0005,3724.75
381296,6c000810,201,868100000,12,125000,-126.067,-10.0006,4234.43
381296,6c000810,200,868100000,12,125000,-132.57,-10.0013,6305.74
381296,6c000810,202,868100000,12,125000,-140.477,-10.006,10233.8
381315,6c000789,202,868500000,10,125000,-131.967,-14.936,4756.75
381315,6c00074b,200,868500000,11,125000,-134.396,-17.3652,5519.72
381333,6c0007e5,203,868500000,8,125000,-125.521,-8.48973,3205.29
381335,6c0007cd,202,868100000,9,125000,-128.512,1.96566,3849.63
381371,6c000776,203,868100000,7,125000,-120.714,-6.28325,2388
381382,6c00076b,201,868300000,11,125000,-133.959,-16.9278,5373.83
381382,6c00076b,202,868300000,11,125000,-134.415,-17.3838,5526.02
381388,6c0007ed,202,868100000,7,125000,-120.545,10.3896,2363.46
381399,6c000810,203,868100000,12,125000,-123.973,-7.34378,3724.75
381399,6c000810,201,868100000,12,125000,-126.067,-7.34379,4234.43
381399,6c000810,200,868100000,12,125000,-132.57,-7.34386,6305.74
381399,6c000810,202,868100000,12,125000,-140.477,-7.34512,10233.8
381419,6c000769,200,868300000,7,125000,-117.294,-0.262679,1936.7
381424,6c0007e4,203,868300000,9,125000,-129.454,-12.4231,4078.3
381442,6c0007b8,202,868100000,12,125000,-137.625,-5.59871,6726.61
381473,6c000797,202,868100000,12,125000,-135.685,-3.65828,5972.95
381498,6c0007fb,201,868300000,12,125000,-135.023,-17.9918,5735.64
381510,6c000785,201,868100000,10,125000,-131.239,-13.6221,4549.26
381524,6c0007dd,203,868300000,7,125000,-123.865,-6.83384,2896.2
381545,6c000760,202,868100000,12,125000,-140.509,-8.4829,8026.08
381553,6c0007f3,202,868100000,9,125000,-127.234,4.79246,3559.88
381563,6c0007c4,200,868500000,7,125000,-123.009,-5.97858,2748.41
381563,6c0007f0,201,868500000,10,125000,-130.019,-12.9885,4221.97
381573,6c00074c,203,868300000,10,125000,-130.555,-13.5241,4362.74
381574,6c00078a,200,868100000,9,125000,-128.926,-4.13738,3948.52
381599,6c00076e,200,868500000,7,125000,-98.3095,18.7214,605.575
381602,6c000810,203,868100000,12,125000,-123.973,-7.80269,3724.75
381602,6c000810,201,868100000,12,125000,-126.067,-7.80277,4234.43
381602,6c000810,200,868100000,12,125000,-132.57,-7.80289,6305.74
381602,6c000810,202,868100000,12,125000,-140.477,-7.81351,10233.8
381668,6c000810,203,868100000,12,125000,-123.973,-7.53177,3724.75
381668,6c000810,201,868100000,12,125000,-126.067,-7.53184,4234.43
381668,6c000810,200,868100000,12,125000,-132.57,-7.53195,6305.74
381668,6c000810,202,868100000,12,125000,-140.477,-7.54184,10233.8
381677,6c000755,200,868100000,11,125000,-133.47,-6.9209,5215.52
381684,6c0007a0,201,868500000,7,125000,-117.821,-0.789923,2000.26
381690,6c000810,203,868100000,12,125000,-123.973,-7.89735,3724.75
381690,6c000810,201,868100000,12,125000,-126.067,-7.89743,4234.43
381690,6c000810,200,868100000,12,125000,-132.57,-7.89755,6305.74
381690,6c000810,202,868100000,12,125000,-140.477,-7.90812,10233.8
381691,6c000777,202,868100000,12,125000,-136.903,-1.19667,6435.57
381691,6c000777,201,868100000,12,125000,-137.832,-16.5356,6812.31
381707,6c00076c,203,868100000,7,125000,-120.581,-1.37943,2368.68
381719,6c0007db,203,868300000,7,125000,-122.549,-5.51834,2672.03
381746,6c00078d,203,868500000,11,125000,-133.362,-16.3309,5180.94
381746,6c00078d,200,868500000,11,125000,-133.551,-16.5199,5241.25
381753,6c00075d,201,868100000,9,125000,-127.949,-6.6529,3719.26
381753,6c00075d,202,868100000,9,125000,-134.012,1.69452,5391.3
381759,6c000810,203,868100000,12,125000,-123.973,-7.82952,3724.75
381759,6c000810,201,868100000,12,125000,-126.067,-7.82971,4234.43
381759,6c000810,200,868100000,12,125000,-132.57,-7.8298,6305.74
381759,6c000810,202,868100000,12,125000,-140.477,-7.84583,10233.8
381759,6c000764,201,868500000,9,125000,-127.099,-10.0682,3530.6
381788,6c0007c6,202,868300000,12,125000,-135.568,-18.5368,5930.3
381807,6c00075f,201,868300000,7,125000,-101.43,15.6012,733.081
381816,6c000770,201,868500000,8,125000,-124.44,-7.40915,3000.05
381818,6c000756,200,868100000,11,125000,-134.301,-1.73062,5487.57
381852,6c0007cc,201,868300000,7,125000,-117.05,-0.018933,1908.01
381862,6c000750,203,868500000,9,125000,-127.096,-10.0651,3529.93
381893,6c00074a,201,868100000,8,125000,-126.04,0.0270258,3308.97
381903,6c000748,203,868300000,7,125000,-121.324,-4.29337,2478.92
381904,6c00077c,200,868100000,12,125000,-140.793,-8.22334,8166.93
381912,6c000758,200,868500000,7,125000,-83.7435,33.2874,248.184
381919,6c000802,201,868500000,7,125000,-122.369,-5.33776,2642.64
381921,6c00079a,203,868100000,12,125000,-135.014,-11.0408,5732.62
381921,6c00079a,201,868100000,12,125000,-139.108,-13.0404,7366
381921,6c00079a,200,868100000,12,125000,-141.324,-8.75401,8436.7
381928,6c000800,203,868100000,7,125000,-117.713,6.2601,1987.11
381936,6c000788,202,868300000,10,125000,-131.495,-14.464,4621.25
381944,6c000757,203,868100000,10,125000,-131.91,-7.93643,4740.12
381944,6c000757,201,868100000,10,125000,-132.598,-6.53099,4944.34
381950,6c0007d9,202,868100000,10,125000,-130.294,10.183,4293.7
381962,6c0007bc,203,868500000,7,125000,-114.688,2.34295,1651.07
381970,6c0007b6,203,868100000,7,125000,-123.634,0.338979,2855.61
381987,6c00076a,202,868300000,8,125000,-124.917,-7.88565,3088.89
382008,6c0007d0,200,868500000,9,125000,-128.772,-11.7416,3911.59
382035,6c0007c8,202,868300000,7,125000,-100.328,16.7027,685.263
382047,6c0007bb,201,868500000,10,125000,-130.479,-13.4476,4342.37
382048,6c000810,203,868100000,12,125000,-123.973,-6.09025,3724.75
382048,6c000810,201,868100000,12,125000,-126.067,-6.09041,4234.43
382048,6c000810,200,868100000,12,125000,-132.57,-6.09112,6305.74
382048,6c000810,202,868100000,12,125000,-140.477,-6.11059,10233.8
382056,6c0007f1,203,868100000,9,125000,-128.572,-11.5415,3863.95
382074,6c000792,203,868100000,10,125000,-131.818,-14.7871,4713.57
382077,6c000804,202,868300000,7,125000,-120.066,-3.03503,2295.07
382085,6c000798,200,868500000,7,125000,-122.674,-5.6426,2692.44
382109,6c00074e,200,868100000,12,125000,-135.509,-18.4776,5908.86
382109,6c00074e,203,868100000,12,125000,-136.792,-19.7616,6392.2
382134,6c0007df,200,868100000,10,125000,-130.684,-13.6531,4397.36
382140,6c0007bd,202,868300000,9,125000,-128.504,-11.4727,3847.72
382148,6c00077e,203,868500000,7,125000,-123.145,-6.11422,2771.34
382195,6c0007ff,201,868100000,12,125000,-136.228,-19.1974,6175.13
382213,6c00076f,201,868500000,9,125000,-127.244,-10.2134,3562.14
382214,6c0007c1,200,868300000,7,125000,-112.561,4.46942,1449.47
382214,6c0007c1,203,868300000,7,125000,-119.904,-2.87357,2272.49
382223,6c0007ac,202,868300000,7,125000,-116.417,0.61352,1835.52
382244,6c0007a9,200,868100000,8,125000,-126.565,-9.53429,3417.03
382269,6c0007ea,201,868500000,9,125000,-128.452,-11.4211,3835.57
382329,6c000799,200,868500000,10,125000,-131.206,-14.1751,4540.2
382333,6c0007f6,201,868500000,11,125000,-134.489,-17.4577,5551.08
382359,6c0007c3,201,868100000,8,125000,-125.037,-8.00621,3111.78
382372,6c00080b,200,868500000,9,125000,-127.231,-10.1999,3559.18
382372,6c0007d8,201,868100000,7,125000,-123.967,-6.93593,2914.36
382386,6c0007e7,203,868500000,7,125000,-117.044,-0.0134695,1907.37
382386,6c0007e7,200,868500000,7,125000,-119.334,-2.30343,2194.51
382400,6c0007fd,201,868300000,7,125000,-118.27,-1.23871,2055.99
382408,6c000780,201,868300000,7,125000,-120.074,-3.04277,2296.16
382419,6c000803,203,868500000,7,125000,-121.984,-4.95358,2581.2
382426,6c0007c0,202,868300000,7,125000,-104.162,12.8687,866.61
382426,6c000809,203,868100000,9,125000,-129.309,-12.278,4042.22
382426,6c0007dc,200,868300000,8,125000,-126.157,-9.12615,3332.68
382465,6c000796,200,868300000,10,125000,-131.359,-14.3277,4582.83
382473,6c0007b7,201,868500000,8,125000,-125.683,-8.65203,3237.31
382486,6c000790,202,868100000,7,125000,-118.753,-1.72222,2117.78
382489,6c0007b3,201,868500000,9,125000,-127.655,-10.624,3652.84
382506,6c00078b,203,868300000,11,125000,-133.119,-16.0883,5104.54
382525,6c00079e,202,868300000,10,125000,-131.168,-14.137,4529.62
382527,6c0007aa,200,868300000,9,125000,-127.708,-10.6773,3664.78
382539,6c0007f8,201,868300000,7,125000,-118.815,-1.78434,2125.85
382547,6c000805,201,868100000,10,125000,-131.479,-14.4479,4616.67
382557,6c000779,200,868100000,7,125000,-119.602,-2.57154,2230.84
382598,6c0007d6,200,868500000,8,125000,-125.684,-8.65331,3237.56
382606,6c000766,201,868500000,9,125000,-127.578,-10.5469,3635.63
382632,6c00077f,202,868300000,9,125000,-129.148,-12.1172,4002.6
382687,6c00077b,200,868300000,11,125000,-133.402,-16.3715,5193.85
382698,6c00080c,201,868300000,9,125000,-127.312,-10.2813,3576.97
382707,6c0007ef,203,868500000,8,125000,-126.233,-9.2023,3348.26
382707,6c0007ef,201,868500000,8,125000,-126.58,-9.54938,3420.19
382738,6c0007bf,201,868100000,12,125000,-135.754,-18.7236,5998.52
382808,6c0007a1,202,868100000,7,125000,-117.031,-9.72909e-05,1905.81
382817,6c00080f,202,868500000,8,125000,-126.624,-9.59307,3429.35
382824,6c0007fa,203,868500000,12,125000,-135.292,-18.2612,5831.07
382853,6c0007c5,200,868300000,11,125000,-134.214,-17.1827,5458.37
382871,6c0007f9,200,868100000,7,125000,-110.473,6.55828,1275.42
382871,6c0007f9,203,868100000,7,125000,-121.421,-4.39002,2493.64
382875,6c0007e6,202,868100000,12,125000,-136.806,-19.7756,6397.7
382933,6c00075c,202,868500000,7,125000,-120.993,-3.96204,2429.13
382937,6c000782,200,868300000,12,125000,-135.654,-18.6231,5961.75
382942,6c0007ce,203,868300000,7,125000,-117.555,-0.524472,1968
382962,6c0007ba,202,868300000,9,125000,-128.362,-11.3307,3814.38
383018,6c00078e,200,868300000,7,125000,-93.5148,23.5161,451.492
383073,6c0007d4,203,868100000,7,125000,-121.706,-4.67506,2537.55
383089,6c000783,201,868100000,7,125000,-120.187,-3.15648,2312.2
383092,6c0007b2,202,868100000,11,125000,-133.826,-16.7948,5330.25
383121,6c0007ae,201,868500000,10,125000,-131.976,-14.9447,4759.3
383137,6c0007a2,203,868500000,7,125000,-111.356,30.1313,1346.3
383154,6c0007a6,201,868100000,10,125000,-130.543,-13.5119,4359.5
383160,6c0007b4,201,868100000,7,125000,-113.761,3.27038,1559.91
383168,6c000767,202,868100000,10,125000,-130.841,-13.81,4439.8
383170,6c0007cb,202,868100000,7,125000,-120.558,-3.52725,2365.3
383184,6c00076d,201,868500000,7,125000,-96.9262,53.3862,556.389
383189,6c0007f5,203,868300000,11,125000,-133.819,-16.7883,5328.14
383207,6c0007c7,202,868500000,7,125000,-123.122,-6.09126,2767.44
383246,6c00079b,202,868500000,9,125000,-128.844,-11.813,3928.75
383261,6c0007f4,201,868100000,8,125000,-126.546,-9.51491,3412.98
383329,6c000801,203,868500000,8,125000,-125.371,-8.34016,3176.07
383375,6c000765,202,868500000,7,125000,-115.314,1.71659,1715.63
383380,6c00074d,200,868300000,12,125000,-135.209,-18.1786,5801.63
383383,6c000771,202,868100000,9,125000,-128.59,-11.5593,3868.16
383387,6c000787,203,868500000,10,125000,-131.891,-14.8603,4734.74
383406,6c00077d,202,868500000,7,125000,-107.467,9.5638,1061.01
383413,6c0007d3,201,868100000,7,125000,-118.293,-1.26191,2058.92
383433,6c0007d5,202,868100000,8,125000,-125.639,-8.60835,3228.66
383439,6c000759,203,868500000,7,125000,-117.282,-0.251067,1935.33
383450,6c000791,200,868500000,7,125000,-116.386,0.645147,1831.97
383450,6c000791,203,868500000,7,125000,-123.122,-6.09146,2767.48
383453,6c0007b1,202,868100000,12,125000,-136.372,-19.341,6229.68
383453,6c0007b1,201,868100000,12,125000,-136.571,-19.5403,6306.19
383453,6c0007e3,202,868300000,11,125000,-133.928,2.8025,5363.81
383453,6c0007e3,201,868300000,11,125000,-133.974,6.16585,5378.99
383454,6c000806,202,868300000,12,125000,-136.731,-19.6998,6368.08
383486,6c000774,200,868300000,11,125000,-133.601,-16.57,5257.38
383498,6c000754,203,868300000,7,125000,-112.307,4.72376,1427.07
383515,6c0007b9,203,868100000,7,125000,-106.729,10.3019,1014.12
383515,6c0007b9,200,868100000,7,125000,-123.393,-6.36179,2813.67
383522,6c0007af,202,868100000,11,125000,-133.613,12.7962,5261.21
383523,6c000793,203,868100000,12,125000,-135.662,-18.6309,5964.57
383523,6c000793,201,868100000,12,125000,-136.155,-19.1245,6147.63
383533,6c0007eb,202,868500000,12,125000,-136.089,-19.0577,6122.53
383535,6c0007e9,203,868300000,7,125000,-109.774,7.25678,1222.02
383535,6c0007e9,200,868300000,7,125000,-120.439,-3.408,2348.09
383552,6c0007e0,203,868300000,11,125000,-133.507,-16.4761,5227.23
383561,6c0007b0,202,868500000,7,125000,-119.228,-2.19746,2180.32
383626,6c000808,201,868300000,7,125000,-115.299,1.7315,1714.06
383648,6c00079f,203,868100000,12,125000,-135.273,-18.2424,5824.34
383715,6c000789,202,868100000,10,125000,-131.967,-14.936,4756.75
383715,6c00074b,200,868300000,11,125000,-134.396,-17.3652,5519.72
383733,6c0007e5,203,868300000,8,125000,-125.521,-8.48973,3205.29
383735,6c0007cd,202,868100000,9,125000,-128.512,-11.4809,3849.63
383771,6c000776,203,868100000,7,125000,-120.714,-3.68316,2388
383782,6c00076b,201,868300000,11,125000,-133.959,-16.9278,5373.83
383782,6c00076b,202,868300000,11,125000,-134.415,-17.3838,5526.02
383788,6c0007ed,202,868500000,7,125000,-120.545,-3.51454,2363.46
383819,6c000769,200,868500000,7,125000,-117.294,-0.262679,1936.7
383824,6c0007e4,203,868300000,9,125000,-129.454,-12.4231,4078.3
383842,6c0007b8,202,868500000,12,125000,-137.625,19.5291,6726.61
383873,6c000797,202,868500000,12,125000,-135.685,-18.6538,5972.95
383898,6c0007fb,201,868500000,12,125000,-135.023,-17.9918,5735.64
383910,6c000785,201,868100000,10,125000,-131.239,-14.2077,4549.26
383924,6c0007dd,203,868300000,7,125000,-123.865,-6.83384,2896.2
383953,6c0007f3,202,868500000,9,125000,-127.234,-10.2031,3559.88
383963,6c0007c4,200,868100000,7,125000,-123.009,-5.97858,2748.41
383963,6c0007f0,201,868500000,10,125000,-130.019,-12.9885,4221.97
383973,6c00074c,203,868100000,10,125000,-130.555,-13.5241,4362.74
383974,6c00078a,200,868300000,9,125000,-128.926,-11.895,3948.52
383999,6c00076e,200,868300000,7,125000,-98.3095,18.7214,605.575
384077,6c000755,200,868500000,11,125000,-133.47,-16.4395,5215.52
384084,6c0007a0,201,868300000,7,125000,-117.821,-0.789923,2000.26
384091,6c000777,202,868100000,12,125000,-136.903,-19.872,6435.57
384107,6c00076c,203,868100000,7,125000,-120.581,-3.55055,2368.68
384119,6c0007db,203,868300000,7,125000,-122.549,-5.51834,2672.03
384146,6c00078d,203,868300000,11,125000,-133.362,-16.3309,5180.94
384146,6c00078d,200,868300000,11,125000,-133.551,-16.5199,5241.25
384153,6c00075d,201,868100000,9,125000,-127.949,-10.9183,3719.26
384159,6c000764,201,868300000,9,125000,-127.099,-10.0682,3530.6
384188,6c0007c6,202,868300000,12,125000,-135.568,-18.5368,5930.3
384207,6c00075f,201,868500000,7,125000,-101.43,15.6012,733.081
384216,6c000770,201,868300000,8,125000,-124.44,-7.40915,3000.05
384218,6c000756,200,868500000,11,125000,-134.301,-17.2698,5487.57
384252,6c0007cc,201,868500000,7,125000,-117.05,-0.018933,1908.01
384262,6c000750,203,868100000,9,125000,-127.096,-10.0651,3529.93
384293,6c00074a,201,868300000,8,125000,-126.04,-9.00956,3308.97
384303,6c000748,203,868500000,7,125000,-121.324,22.0645,2478.92
384312,6c000758,200,868300000,7,125000,-83.7435,33.2874,248.184
384319,6c000802,201,868500000,7,125000,-122.369,-5.33776,2642.64
384321,6c00079a,203,868100000,12,125000,-135.014,-17.9832,5732.62
384328,6c000800,203,868300000,7,125000,-117.713,-0.68224,1987.11
384336,6c000788,202,868100000,10,125000,-131.495,-14.464,4621.25
384344,6c000757,203,868100000,10,125000,-131.91,9.57865,4740.12
384344,6c000757,201,868100000,10,125000,-132.598,14.0335,4944.34
384350,6c0007d9,202,868100000,10,125000,-130.294,-13.2636,4293.7
384362,6c0007bc,203,868500000,7,125000,-114.688,2.34295,1651.07
384370,6c0007b6,203,868100000,7,125000,-123.634,-6.60336,2855.61
384387,6c00076a,202,868100000,8,125000,-124.917,-7.88565,3088.89
384408,6c0007d0,200,868500000,9,125000,-128.772,-11.7416,3911.59
384435,6c0007c8,202,868300000,7,125000,-100.328,16.7027,685.263
384447,6c0007bb,201,868100000,10,125000,-130.479,-13.4476,4342.37
384456,6c0007f1,203,868100000,9,125000,-128.572,-11.5415,3863.95
384474,6c000792,203,868300000,10,125000,-131.818,-14.7871,4713.57
384477,6c000804,202,868500000,7,125000,-120.066,-3.03503,2295.07
384485,6c000798,200,868300000,7,125000,-122.674,-5.6426,2692.44
384509,6c00074e,200,868300000,12,125000,-135.509,-18.4776,5908.86
384509,6c00074e,203,868300000,12,125000,-136.792,-19.7616,6392.2
384534,6c0007df,200,868500000,10,125000,-130.684,-13.6531,4397.36
384540,6c0007bd,202,868100000,9,125000,-128.504,-11.4727,3847.72
384548,6c00077e,203,868300000,7,125000,-123.145,-6.11422,2771.34
384595,6c0007ff,201,868500000,12,125000,-136.228,-19.1974,6175.13
384613,6c00076f,201,868500000,9,125000,-127.244,-10.2134,3562.14
384614,6c0007c1,200,868500000,7,125000,-112.561,4.46942,1449.47
384614,6c0007c1,203,868500000,7,125000,-119.904,-2.87357,2272.49
384623,6c0007ac,202,868500000,7,125000,-116.417,0.61352,1835.52
384644,6c0007a9,200,868300000,8,125000,-126.565,-9.53429,3417.03
384669,6c0007ea,201,868100000,9,125000,-128.452,-11.4211,3835.57
384729,6c000799,200,868100000,10,125000,-131.206,-14.1751,4540.2
384733,6c0007f6,201,868300000,11,125000,-134.489,-17.4577,5551.08
384759,6c0007c3,201,868500000,8,125000,-125.037,-8.00621,3111.78
384772,6c00080b,200,868300000,9,125000,-127.231,-10.1999,3559.18
384772,6c0007d8,201,868300000,7,125000,-123.967,-6.93593,2914.36
384786,6c0007e7,203,868300000,7,125000,-117.044,-0.0134695,1907.37
384786,6c0007e7,200,868300000,7,125000,-119.334,-2.30343,2194.51
384800,6c0007fd,201,868100000,7,125000,-118.27,-1.23871,2055.99
384808,6c000780,201,868100000,7,125000,-120.074,-3.04277,2296.16
384819,6c000803,203,868300000,7,125000,-121.984,-4.95358,2581.2
384826,6c0007c0,202,868500000,7,125000,-104.162,12.8687,866.61
384826,6c000809,203,868100000,9,125000,-129.309,-12.278,4042.22
384826,6c0007dc,200,868100000,8,125000,-126.157,-9.12615,3332.68
384865,6c000796,200,868500000,10,125000,-131.359,-14.3277,4582.83
384873,6c0007b7,201,868100000,8,125000,-125.683,-8.65203,3237.31
384886,6c000790,202,868100000,7,125000,-118.753,-1.72222,2117.78
384889,6c0007b3,201,868300000,9,125000,-127.655,-10.624,3652.84
384906,6c00078b,203,868300000,11,125000,-133.119,-16.0883,5104.54
384925,6c00079e,202,868300000,10,125000,-131.168,-14.137,4529.62
384927,6c0007aa,200,868100000,9,125000,-127.708,-10.6773,3664.78
384939,6c0007f8,201,868300000,7,125000,-118.815,-1.78434,2125.85
384947,6c000805,201,868100000,10,125000,-131.479,-14.4479,4616.67
384957,6c000779,200,868100000,7,125000,-119.602,-2.57154,2230.84
384998,6c0007d6,200,868500000,8,125000,-125.684,-8.65331,3237.56
385006,6c000766,201,868300000,9,125000,-127.578,-10.5469,3635.63
385032,6c00077f,202,868500000,9,125000,-129.148,-12.1172,4002.6
385087,6c00077b,200,868100000,11,125000,-133.402,-16.3715,5193.85
385098,6c00080c,201,868100000,9,125000,-127.312,-10.2813,3576.97
385107,6c0007ef,203,868300000,8,125000,-126.233,-9.2023,3348.26
385107,6c0007ef,201,868300000,8,125000,-126.58,-9.54938,3420.19
385138,6c0007bf,201,868300000,12,125000,-135.754,-18.7236,5998.52
385208,6c0007a1,202,868300000,7,125000,-117.031,-9.72909e-05,1905.81
385217,6c00080f,202,868100000,8,125000,-126.624,-9.59307,3429.35
385224,6c0007fa,203,868300000,12,125000,-135.292,-18.2612,5831.07
385253,6c0007c5,200,868300000,11,125000,-134.214,-17.1827,5458.37
385271,6c0007f9,200,868100000,7,125000,-110.473,6.55828,1275.42
385271,6c0007f9,203,868100000,7,125000,-121.421,-4.39002,2493.64
385275,6c0007e6,202,868300000,12,125000,-136.806,-19.7756,6397.7
385333,6c00075c,202,868300000,7,125000,-120.993,-3.96204,2429.13
385337,6c000782,200,868500000,12,125000,-135.654,-18.6231,5961.75
385342,6c0007ce,203,868500000,7,125000,-117.555,-0.524472,1968
385362,6c0007ba,202,868100000,9,125000,-128.362,-11.3307,3814.38
385418,6c00078e,200,868500000,7,125000,-93.5148,23.5161,451.492
385473,6c0007d4,203,868100000,7,125000,-121.706,-4.67506,2537.55
385489,6c000783,201,868500000,7,125000,-120.187,-3.15648,2312.2
385492,6c0007b2,202,868300000,11,125000,-133.826,-16.7948,5330.25
385521,6c0007ae,201,868100000,10,125000,-131.976,-14.9447,4759.3
385537,6c0007a2,203,868300000,7,125000,-111.356,30.1313,1346.3
385554,6c0007a6,201,868300000,10,125000,-130.543,-13.5119,4359.5
385560,6c0007b4,201,868300000,7,125000,-113.761,3.27038,1559.91
385568,6c000767,202,868300000,10,125000,-130.841,-13.81,4439.8
385570,6c0007cb,202,868300000,7,125000,-120.558,-3.52725,2365.3
385584,6c00076d,201,868100000,7,125000,-96.9262,53.3862,556.389
385589,6c0007f5,203,868100000,11,125000,-133.819,-16.7883,5328.14
385607,6c0007c7,202,868500000,7,125000,-123.122,-6.09126,2767.44
385646,6c00079b,202,868300000,9,125000,-128.844,-11.813,3928.75
385661,6c0007f4,201,868100000,8,125000,-126.546,-9.51491,3412.98
385729,6c000801,203,868300000,8,125000,-125.371,-8.34016,3176.07
385775,6c000765,202,868500000,7,125000,-115.314,1.71659,1715.63
385780,6c00074d,200,868100000,12,125000,-135.209,-18.1786,5801.63
385783,6c000771,202,868500000,9,125000,-128.59,-11.5593,3868.16
385787,6c000787,203,868100000,10,125000,-131.891,-14.8603,4734.74
